datetime,active_leaks,new_leaks,n_tags,rolling_cost_estimate,rolling_cost_estimate_b,cum_repaired_leaks,daily_emissions_kg,total_daily_cost,repair_cost,nat_repair_cost,verification_cost,natural_redund_tags,natural_n_tags,OGI_prop_sites_avail,OGI_cost,OGI_sites_visited,OGI_travel_time,OGI_survey_time,OGI_redund_tags,OGI_missed_leaks,OGI_sites_vis_w_leaks,OGI_eff_flags,OGI_n_tags,OGI_flags_redund1,OGI_flags_redund2,OGI_flag_wo_vent
2023-01-24,18298,42.0,42.0,1599.6174863387978,0.0,1172.0,79537.36345177908,17800.0,0.0,14200.0,0.0,0.0,71.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,60.0,0.0,0.0,0.0
2023-01-25,18269,45.0,45.0,1665.4371584699454,0.0,1220.0,79292.93057972396,13200.0,600.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,74.0,0.0,0.0,0.0
2023-01-26,18266,47.0,47.0,1740.2322404371582,0.0,1277.0,79104.70814629082,15000.0,400.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,61.0,0.0,0.0,0.0
2023-01-27,18256,45.0,45.0,1813.032786885246,0.0,1332.0,78960.6013602233,14600.0,400.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,79.0,0.0,0.0,0.0
2023-01-28,18246,49.0,49.0,1879.8497267759562,0.0,1381.0,78551.07946542166,13400.0,600.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,77.0,0.0,0.0,0.0
2023-01-29,18246,45.0,45.0,1953.6475409836066,0.0,1437.0,78195.92429431534,14800.0,800.0,10400.0,0.0,0.0,52.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,66.0,0.0,0.0,0.0
2023-01-30,18235,37.0,37.0,2015.4781420765025,0.0,1481.0,77898.57362611285,12400.0,600.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,68.0,0.0,0.0,0.0
2023-01-31,18228,54.0,54.0,2097.2540983606555,0.0,1545.0,77690.40799533536,16400.0,800.0,12000.0,0.0,0.0,60.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,67.0,0.0,0.0,0.0
2023-02-01,18218,57.0,57.0,2158.0874316939894,0.0,1588.0,77626.10216866781,12200.0,200.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,59.0,0.0,0.0,0.0
2023-02-02,18232,52.0,52.0,2220.915300546448,0.0,1633.0,77704.72015299395,12600.0,200.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,63.0,0.0,0.0,0.0
2023-02-03,18239,38.0,38.0,2286.7349726775956,0.0,1681.0,77421.84104701036,13200.0,1000.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,80.0,0.0,0.0,0.0
2023-02-04,18229,52.0,52.0,2359.5355191256835,0.0,1736.0,77296.76416491003,14600.0,400.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,80.0,0.0,0.0,0.0
2023-02-05,18226,63.0,63.0,2432.3360655737706,0.0,1791.0,76885.17250114393,14600.0,1400.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,57.0,0.0,0.0,0.0
2023-02-06,18234,50.0,50.0,2497.158469945355,0.0,1838.0,76603.33554492415,13000.0,1000.0,8400.0,0.0,0.0,42.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,58.0,0.0,0.0,0.0
2023-02-07,18237,51.0,51.0,2562.9781420765025,0.0,1886.0,75858.17560910093,13200.0,1400.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,63.0,0.0,0.0,0.0
2023-02-08,18240,48.0,48.0,2634.781420765027,0.0,1940.0,75556.69350886057,14400.0,1200.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,72.0,0.0,0.0,0.0
2023-02-09,18234,43.0,43.0,2720.5464480874316,0.0,2008.0,75161.97763945996,17200.0,800.0,12800.0,0.0,0.0,64.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,81.0,0.0,0.0,0.0
2023-02-10,18209,48.0,48.0,2791.3524590163934,0.0,2061.0,74929.78271529617,14200.0,600.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,70.0,0.0,0.0,0.0
2023-02-11,18204,59.0,59.0,2848.1967213114754,0.0,2100.0,74921.10501699508,11400.0,600.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,63.0,0.0,0.0,0.0
2023-02-12,18224,57.0,57.0,2938.948087431694,0.0,2173.0,74541.52636880829,18200.0,1200.0,13400.0,0.0,0.0,67.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,57.0,0.0,0.0,0.0
2023-02-13,18208,49.0,49.0,3014.7404371584694,0.0,2231.0,74704.96825251525,15200.0,600.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,60.0,0.0,0.0,0.0
2023-02-14,18199,52.0,52.0,3076.571038251366,0.0,2275.0,74389.75032315645,12400.0,800.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,62.0,0.0,0.0,0.0
2023-02-15,18207,51.0,51.0,3133.415300546448,0.0,2314.0,74252.97368147562,11400.0,600.0,7200.0,0.0,0.0,36.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,70.0,0.0,0.0,0.0
2023-02-16,18219,41.0,41.0,3193.251366120219,0.0,2356.0,74472.23631828773,12000.0,200.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,59.0,0.0,0.0,0.0
2023-02-17,18218,64.0,64.0,3260.068306010929,0.0,2405.0,74364.06270836874,13400.0,800.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,64.0,0.0,0.0,0.0
2023-02-18,18233,45.0,45.0,3315.915300546448,0.0,2443.0,74387.48328554025,11200.0,600.0,7000.0,0.0,0.0,35.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,61.0,0.0,0.0,0.0
2023-02-19,18240,41.0,41.0,3380.737704918033,0.0,2490.0,74277.26180121474,13000.0,200.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,70.0,0.0,0.0,0.0
2023-02-20,18234,57.0,57.0,3447.554644808743,0.0,2539.0,74073.77005305067,13400.0,800.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,72.0,0.0,0.0,0.0
2023-02-21,18242,43.0,43.0,3524.344262295082,0.0,2598.0,73750.00556105476,15400.0,600.0,11200.0,0.0,0.0,56.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,66.0,0.0,0.0,0.0
2023-02-22,18226,62.0,62.0,3591.161202185792,0.0,2647.0,73757.52691441137,13400.0,600.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,60.0,0.0,0.0,0.0
2023-02-23,18239,47.0,47.0,3661.967213114754,0.0,2700.0,73813.60645014604,14200.0,0.0,10600.0,0.0,0.0,53.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,69.0,0.0,0.0,0.0
2023-02-24,18233,45.0,45.0,3723.7978142076504,0.0,2744.0,73435.72034271408,12400.0,800.0,8000.0,0.0,0.0,40.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,84.0,0.0,0.0,0.0
2023-02-25,18234,40.0,40.0,3797.595628415301,0.0,2800.0,73238.70605279686,14800.0,200.0,11000.0,0.0,0.0,55.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,75.0,0.0,0.0,0.0
2023-02-26,18218,42.0,42.0,3857.431693989071,0.0,2842.0,73194.09070649036,12000.0,200.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,64.0,0.0,0.0,0.0
2023-02-27,18218,59.0,59.0,3919.262295081967,0.0,2886.0,71990.53684934665,12400.0,1000.0,7800.0,0.0,0.0,39.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,73.0,0.0,0.0,0.0
2023-02-28,18233,52.0,52.0,3990.068306010929,0.0,2939.0,71354.834627067,14200.0,1000.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,60.0,0.0,0.0,0.0
2023-03-01,18232,54.0,54.0,4060.874316939891,0.0,2992.0,71026.68560579843,14200.0,400.0,10200.0,0.0,0.0,51.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,68.0,0.0,0.0,0.0
2023-03-02,18233,42.0,42.0,4143.647540983607,0.0,3057.0,70636.11438118044,16600.0,600.0,12400.0,0.0,0.0,62.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,61.0,0.0,0.0,0.0
2023-03-03,18210,49.0,49.0,4222.431693989071,0.0,3118.0,70245.26161448067,15800.0,600.0,11600.0,0.0,0.0,58.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,67.0,0.0,0.0,0.0
2023-03-04,18198,60.0,60.0,4291.243169398907,0.0,3169.0,70001.0600201342,13800.0,800.0,9400.0,0.0,0.0,47.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,62.0,0.0,0.0,0.0
2023-03-05,18207,51.0,51.0,4352.07650273224,0.0,3212.0,69973.21061504059,12200.0,0.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,59.0,0.0,0.0,0.0
2023-03-06,18215,47.0,47.0,4423.879781420765,0.0,3266.0,69938.91797858757,14400.0,0.0,10800.0,0.0,0.0,54.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,64.0,0.0,0.0,0.0
2023-03-07,18208,60.0,60.0,4492.691256830601,0.0,3317.0,69963.473410731,13800.0,400.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,72.0,0.0,0.0,0.0
2023-03-08,18217,50.0,50.0,4572.472677595628,0.0,3379.0,69606.870878141,16000.0,1000.0,11400.0,0.0,0.0,57.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,59.0,0.0,0.0,0.0
2023-03-09,18205,49.0,49.0,4653.251366120219,0.0,3442.0,69425.98220756235,16200.0,200.0,12400.0,0.0,0.0,62.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,71.0,0.0,0.0,0.0
2023-03-10,18191,60.0,60.0,4721.065573770492,0.0,3492.0,69226.17256180305,13600.0,200.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,71.0,0.0,0.0,0.0
2023-03-11,18201,56.0,56.0,4777.9098360655735,0.0,3531.0,68768.87395126918,11400.0,1200.0,6600.0,0.0,0.0,33.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,59.0,0.0,0.0,0.0
2023-03-12,18218,42.0,42.0,4842.732240437158,0.0,3578.0,68504.78469111281,13000.0,400.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,80.0,0.0,0.0,0.0
2023-03-13,18213,43.0,43.0,4908.551912568306,0.0,3626.0,68306.10829400113,13200.0,1000.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,65.0,0.0,0.0,0.0
2023-03-14,18208,45.0,45.0,4967.390710382513,0.0,3667.0,68276.91542196639,11800.0,0.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,73.0,0.0,0.0,0.0
2023-03-15,18212,50.0,50.0,5026.229508196721,0.0,3708.0,67972.79294944988,11800.0,600.0,7600.0,0.0,0.0,38.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,56.0,0.0,0.0,0.0
2023-03-16,18221,47.0,47.0,5098.032786885246,0.0,3762.0,67550.96545479436,14400.0,1200.0,9600.0,0.0,0.0,48.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,76.0,0.0,0.0,0.0
2023-03-17,18214,51.0,51.0,5180.806010928962,0.0,3827.0,67089.28533662645,16600.0,1000.0,12000.0,0.0,0.0,60.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,77.0,0.0,0.0,0.0
2023-03-18,18200,41.0,41.0,5254.603825136612,0.0,3883.0,66753.92142086549,14800.0,1200.0,10000.0,0.0,0.0,50.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,62.0,0.0,0.0,0.0
2023-03-19,18185,49.0,49.0,5321.420765027322,0.0,3932.0,66544.72542728428,13400.0,1000.0,8800.0,0.0,0.0,44.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,76.0,0.0,0.0,0.0
2023-03-20,18185,53.0,53.0,5393.224043715846,0.0,3986.0,65910.23327397121,14400.0,1000.0,9800.0,0.0,0.0,49.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,66.0,0.0,0.0,0.0
2023-03-21,18184,37.0,37.0,5460.040983606557,0.0,4035.0,65791.09287509069,13400.0,800.0,9000.0,0.0,0.0,45.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,77.0,0.0,0.0,0.0
2023-03-22,18172,58.0,58.0,5521.871584699455,0.0,4079.0,65750.43687951367,12400.0,600.0,8200.0,0.0,0.0,41.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,76.0,0.0,0.0,0.0
2023-03-23,18186,44.0,44.0,5587.691256830601,0.0,4127.0,65500.80598066944,13200.0,400.0,9200.0,0.0,0.0,46.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,66.0,0.0,0.0,0.0
2023-03-24,18182,51.0,51.0,5650.519125683061,0.0,4172.0,65507.971771607314,12600.0,400.0,8600.0,0.0,0.0,43.0,1.0,3600.0,6.0,240.0,720.0,0.0,0.0,6.0,0.0,79.0,0.0,0.0,0.0
2023-03-25,18188,43.0,43.0,5712.349726775956,0.0,4228.0,65296.71858616339,12400.0,600.0,10600.0,0.0,0.0,53.0,1.0,1200.0,2.0,90.0,240.0,0.0,0.0,2.0,0.0,21.0,0.0,0.0,0.0
2023-03-26,18175,49.0,49.0,5760.218579234972,0.0,4276.0,65399.61499911249,9600.0,200.0,9400.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-27,18176,58.0,58.0,5821.051912568306,0.0,4337.0,65285.7510273074,12200.0,400.0,11800.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-28,18173,41.0,41.0,5862.937158469946,0.0,4379.0,65152.892952958035,8400.0,800.0,7600.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-29,18172,51.0,51.0,5910.806010928962,0.0,4427.0,64854.979465664605,9600.0,1600.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-30,18175,50.0,50.0,5964.658469945355,0.0,4481.0,64530.72973459101,10800.0,1600.0,9200.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,18171,55.0,55.0,6030.478142076503,0.0,4547.0,63941.41393034038,13200.0,3000.0,10200.0,0.0,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,18160,53.0,53.0,6087.322404371584,0.0,4604.0,63524.469515565936,11400.0,3200.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-02,18156,59.0,59.0,6144.166666666666,0.0,4661.0,63043.00316339751,11400.0,3200.0,8200.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-03,18158,45.0,45.0,6220.956284153005,0.0,4738.0,62418.852097668765,15400.0,3600.0,11800.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04,18126,47.0,47.0,6285.7786885245905,0.0,4803.0,61829.767000198975,13000.0,4200.0,8800.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-05,18108,44.0,44.0,6363.565573770492,0.0,4881.0,61195.508171015616,15600.0,3800.0,11800.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-06,18074,46.0,46.0,6443.346994535519,0.0,4961.0,60506.20830396631,16000.0,4800.0,11200.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-07,18040,56.0,56.0,6518.142076502732,0.0,5036.0,59080.51273523604,15000.0,6600.0,8400.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-08,18021,61.0,61.0,6606.898907103825,0.0,5125.0,57927.43902125959,17800.0,8400.0,9400.0,0.0,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-09,17993,50.0,50.0,6712.609289617486,0.0,5231.0,56599.74759165412,21200.0,9000.0,12200.0,0.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-10,17937,50.0,50.0,6814.330601092896,0.0,5333.0,55608.58597627214,20400.0,10000.0,10400.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-11,17885,60.0,60.0,6913.060109289617,0.0,5432.0,55055.689180033616,19800.0,10000.0,9800.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-12,17846,54.0,54.0,7011.789617486339,0.0,5531.0,54158.53115181566,19800.0,10000.0,9800.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13,17801,50.0,50.0,7105.532786885246,0.0,5625.0,53392.250695688235,18800.0,9800.0,9000.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,17757,52.0,52.0,7194.289617486339,0.0,5714.0,52550.841625562556,17800.0,10000.0,7800.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-15,17720,59.0,59.0,7293.019125683061,0.0,5813.0,51750.2765028459,19800.0,10000.0,9800.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-16,17680,52.0,52.0,7395.737704918033,0.0,5916.0,51087.867627167325,20600.0,10000.0,10600.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-17,17629,37.0,37.0,7499.453551912568,0.0,6020.0,50321.00097190847,20800.0,9800.0,11000.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-18,17562,52.0,52.0,7608.155737704918,0.0,6129.0,49819.54579232096,21800.0,10000.0,11800.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-19,17505,53.0,53.0,7695.915300546448,0.0,6217.0,49352.876381313436,17600.0,10000.0,7600.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20,17470,51.0,51.0,7785.669398907104,0.0,6307.0,48796.35107534772,18000.0,10000.0,8000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
